Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2016-12;0087683102;Villeneuve-la-Guyard;0;0;0;0;0
2016-12;0087313437;Villers-Bretonneux;0;0;0;0;0
2016-12;0087271734;Villers-Cotterêts;0;0;0;3;3
2017-01;0087313874;Amiens;70;25;0;142;47
2017-01;0087726778;Bas - Monistrol;3;0;0;5;2
2017-01;0087673004;Bayonne;23;35;5;167;104
2017-01;0087615286;Carcassonne;14;17;0;98;67
2017-01;0087734160;Le Cendre - Orcet;0;0;0;4;4
2017-01;0087481788;Le Croisic;26;12;0;46;8
2017-01;0087413013;Le Havre;41;41;7;130;41
2017-01;0087271551;Le Plessis-Belleville;0;0;0;0;0
2017-01;0087762906;Lyon Saint-Exupéry TGV;42;23;1;80;14
2017-01;0087694620;Montceau-les-Mines;0;0;0;0;0
2017-01;0087764001;Montélimar;39;25;0;125;61
2017-01;0087182063;Mulhouse;94;39;5;293;155
2017-01;0087484006;Angers Saint-Laud;179;164;4;865;518
2017-01;0087142000;Chaumont;8;6;0;36;22
2017-01;0087324095;Futuroscope;3;2;0;13;8
2017-01;0087586545;Marmande;23;9;1;79;46
2017-01;0087574137;Meung-sur-Loire;0;1;0;1;0
2017-01;0087574319;Onzain Chaumont sur Loire;0;0;0;1;1
2017-01;0087144451;Remiremont;6;6;0;26;14
2017-01;0087726802;Roanne;29;18;0;131;84
2017-01;0087485144;Rochefort;11;5;0;37;21
2017-01;0087411017;Rouen Rive Droite;102;60;4;332;166
2017-01;0087182139;Saint-Louis;9;1;0;23;13
2017-01;0087615344;Saint-Sulpice;0;0;0;6;6
2017-01;0087755009;Toulon;102;187;7;585;289
2017-01;0087343004;Valenciennes;45;7;0;93;41
2017-01;0087271734;Villers-Cotterêts;0;0;0;1;1
2017-01;0087144279;Vittel;0;0;0;1;1
2017-01;0087396408;Sablé-sur-Sarthe;4;1;0;33;28
2017-01;0087734475;Thiers;0;0;0;1;1
2017-01;0087212027;Strasbourg;326;179;10;942;427
2017-01;0087586651;Tonneins;39;0;0;51;12
2017-01;0087543074;Toury;0;0;0;1;1
2017-01;0087783175;Saint-Flour - Chaudes-Aigues;0;0;0;13;13
2017-01;0087713651;Saint-Jean-de-Losne;0;0;0;0;0
2017-01;0087677120;Saint-Jean-de-Luz - Ciboure;25;14;0;50;11
2017-01;0087394148;Saint-Piat;0;0;0;0;0
2017-01;0087671008;Tarbes;36;22;0;138;80
2017-01;0087745646;Thonon-les-Bains;6;4;1;21;10
2017-01;0087444372;Trouville - Deauville;7;42;3;72;20
2017-01;0087734269;Brioude;1;0;0;25;24
2017-01;0087317263;Calais;3;12;1;36;20
2017-01;0087545756;Châteaudun;0;3;0;4;1
2017-01;0087473207;Guingamp;26;24;4;90;36
2017-01;0087677005;Hendaye;8;15;1;53;29
2017-01;0087394155;Jouy;0;0;0;0;0
2017-01;0087775866;Le Grau-du-Roi;1;0;0;1;0
2017-01;0087345025;Lens;9;0;0;20;11
2017-01;0087592006;Limoges Bénédictins;64;45;1;394;284
2017-01;0087194274;Longuyon;0;0;0;6;6
2017-01;0087476002;Lorient;88;29;3;203;83
2017-01;0087611889;Moissac;0;1;0;3;2
2017-01;0087686006;Paris Gare de Lyon;932;1989;54;4565;1590
2017-01;0087317362;Abbeville;0;3;0;15;12
2017-01;0087271593;Crépy-en-Valois;0;0;0;0;0
2017-01;0087142125;Culmont - Chalindrey;2;3;0;20;15
2017-01;0087171553;Épernay;3;1;0;78;74
2017-01;0087696195;La Charité-Sur-Loire;1;0;0;2;1
2017-01;0087734699;Le Puy-en-Velay;10;5;0;53;38
2017-01;0087223263;Lille Europe;292;323;8;1127;504
2017-01;0087192039;Metz;128;35;4;328;161
2017-01;0087694307;Montchanin;7;2;0;17;8
2017-01;0087672725;Oloron-Sainte-Marie;2;0;0;8;6
2017-01;0087743534;Oyonnax;2;0;0;2;0
2017-01;0087113001;Paris Est;274;202;15;878;387
2017-01;0087781278;Agde;9;24;0;66;33
2017-01;0087187971;Basel sbb.;7;4;0;19;8
2017-01;0087444067;Bayeux;8;1;0;32;23
2017-01;0087781609;Bédarieux;0;0;0;2;2
2017-01;0087673400;Biarritz;17;18;2;69;32
2017-01;0087576207;Bourges;18;14;4;118;82
2017-01;0087345520;Cambrai;20;1;0;30;9
2017-01;0087394288;Condé-sur-Huisne;0;0;0;0;0
2017-01;0087696427;Dompierre Sept Fons;0;0;0;0;0
2017-01;0087576009;Vierzon;32;16;3;177;126
2017-01;0087286302;Hazebrouck;22;1;0;53;30
2017-01;0087611806;L'Isle-Jourdain;0;0;0;1;1
2017-01;0087725705;Mâcon Loché TGV;32;13;0;70;25
2017-01;0087645507;Neussargues;3;2;0;15;10
2017-01;0087317057;Rang-du-Fliers - Verton - Berck;25;10;1;46;10
2017-02;0087319012;Aix-en-Provence TGV;103;97;2;336;134
2017-02;0087611749;Auch;16;2;0;24;6
2017-02;0087734244;Brassac-les-Mines - Sainte-Florine;0;0;0;0;0
2017-02;0087696492;Cercy-la-Tour;1;0;0;1;0
2017-02;0087171926;Champagne-Ardenne TGV;39;29;0;130;62
2017-02;0087545756;Châteaudun;0;0;0;0;0
2017-02;0087576298;Châteauneuf-sur-Cher;2;1;0;9;6
2017-02;0087393488;Dreux;0;0;0;2;2
2017-02;0087732404;Gannat;0;0;0;9;9
2017-02;0087296012;Laon;10;1;0;36;25
2017-02;0087713115;Les Laumes Alésia;0;0;0;1;1
2017-02;0087742007;Modane;4;5;0;16;7
2017-02;0087672253;Orthez;32;2;0;55;21
2017-02;0087576272;Saint-Florent-sur-Cher;0;0;0;0;0
2017-02;0087763300;Veynes Dévoluy;2;2;0;13;9
2017-02;0087175042;Bar-le-Duc;8;1;0;25;16
2017-02;0087785006;Cerbère;0;0;0;3;3
2017-02;0087694778;Chauffailles;1;0;0;4;3
2017-02;0087484303;Cholet;17;11;0;73;45
2017-02;0087317065;Étaples - Le Touquet;0;3;0;8;5
2017-02;0087746305;La Roche-sur-Foron;2;0;0;7;5
2017-02;0087313437;Villers-Bretonneux;0;0;0;0;0
2017-02;0087317057;Rang-du-Fliers - Verton - Berck;13;5;7;40;15
2017-02;0087471300;Redon;55;12;0;176;109
2017-02;0087746479;Saint-Gervais-les-Bains Le Fayet;6;16;0;36;14
2017-02;0087343004;Valenciennes;38;18;2;95;37
2017-02;0087271494;Aéroport Charles de Gaulle 2 TGV;123;258;10;522;131
2017-02;0087545731;Bonneval;0;0;0;0;0
2017-02;0087413344;Bréauté - Beuzeville;0;3;1;9;5
2017-02;0087276691;Compiègne;10;8;0;27;9
2017-02;0087713412;Dole;40;12;0;110;58
2017-02;0087715136;Frasne;3;3;0;17;11
2017-02;0087684290;Gien;0;0;0;2;2
2017-02;0087473108;Lamballe;12;13;0;71;46
2017-02;0087671123;Lannemezan;0;0;1;11;10
2017-02;0087345025;Lens;24;6;2;46;14
2017-02;0087447219;Lison;3;3;0;27;21
2017-02;0087725705;Mâcon Loché TGV;19;5;1;35;10
2017-02;0087147322;Meuse TGV;7;3;0;24;14
2017-02;0087481002;Nantes;346;246;7;1292;693
2017-02;0087615344;Saint-Sulpice;2;1;0;6;3
2017-02;0087313882;TGV Haute Picardie;22;10;2;55;21
2017-02;0087543074;Toury;0;1;0;2;1
2017-02;0087175778;Verdun;0;0;0;2;2
2017-02;0087734186;Vic-le-Comte;0;5;0;6;1
2017-02;0087781278;Agde;12;18;0;65;35
2017-02;0087592667;Aixe-sur-Vienne;0;0;0;0;0
2017-02;0087286146;Armentières;10;1;0;11;0
2017-02;0087545657;Auneau;0;0;0;0;0
2017-02;0087641415;Commentry;0;0;0;0;0
2017-02;0087276006;Creil;7;0;8;50;35
2017-02;0087447680;Granville;7;10;0;32;15
2017-02;0087213058;Haguenau;5;2;0;12;5
2017-02;0087175091;Joinville;1;0;0;1;0
2017-02;0087734699;Le Puy-en-Velay;6;1;1;51;43
2017-02;0087783605;Mende;1;0;0;1;0
2017-02;0087394296;Nogent-le-Rotrou;1;0;0;8;7
2017-02;0087543009;Orléans;49;42;7;248;150
2017-02;0087686006;Paris Gare de Lyon;871;1444;34;3557;1208
2017-02;0087715003;Pontarlier;0;0;0;1;1
2017-02;0087571794;Port Boulet;1;1;0;2;0
2017-02;0087491803;Royan;2;5;1;26;18
2017-02;0087144014;Saint-Dié-des-Vosges;8;3;0;11;0
2017-02;0087491001;Saintes;30;9;3;118;76
2017-02;0087486571;Saint-Gilles-Croix-de-Vie;4;4;0;20;12
2017-02;0087677120;Saint-Jean-de-Luz - Ciboure;19;7;1;39;12
2017-02;0087576868;Selles-sur-Cher;0;0;0;1;1
2017-02;0087212027;Strasbourg;305;157;12;803;329
2017-02;0087775288;Alès;4;7;0;61;50
2017-02;0087683573;Auxerre Saint-Gervais;10;1;0;19;8
2017-02;0087683789;Avallon;0;0;0;0;0
2017-02;0087574160;Beaugency;0;0;0;1;1
2017-02;0087743005;Bourg-en-Bresse;53;13;2;165;97
2017-02;0087576207;Bourges;22;15;2;123;84
2017-02;0087394288;Condé-sur-Huisne;0;0;0;0;0
2017-02;0087718544;Le Valdahon;3;0;0;4;1
2017-02;0087194274;Longuyon;0;0;0;5;5
2017-02;0087295006;Maubeuge;14;0;0;27;13
2017-02;0087753004;Miramas;2;2;1;15;10
2017-02;0087313320;Moreuil;0;0;0;0;0
2017-02;0087592725;Nexon;0;0;0;0;0
2017-02;0087118158;Romilly-sur-Seine;0;0;0;5;5
2017-02;0087473009;Saint-Brieuc;30;27;0;167;110
2017-02;0087396234;Sillé-le-Guillaume;21;8;0;37;8
2017-02;0087271817;Soissons;0;2;0;4;2
2017-03;0087172080;Revin;0;0;0;0;0
2017-03;0087141044;Toul;2;2;1;54;49
2017-03;0087586008;Agen;98;36;2;262;126
2017-03;0087745497;Annemasse;24;7;0;103;72
2017-03;0087757674;Antibes;43;56;6;208;103
2017-03;0087286146;Armentières;22;0;0;30;8
2017-03;0087394452;Brou;0;0;0;0;0
2017-03;0087381905;Cergy Préfecture;9;0;0;10;1
2017-03;0087576298;Châteauneuf-sur-Cher;1;1;0;5;3
2017-03;0087571687;Chinon;145;3;0;156;8
2017-03;0087276006;Creil;10;3;0;46;33
2017-03;0087613091;Figeac;3;2;0;20;15
2017-03;0087382366;Le Val d'Or;0;0;0;0;0
2017-03;0087611889;Moissac;0;2;0;4;2
2017-03;0087386318;Nanterre Université;5;0;0;7;2
2017-03;0087386573;Poissy;16;1;0;18;1
2017-03;0087715003;Pontarlier;0;2;0;5;3
2017-03;0087317057;Rang-du-Fliers - Verton - Berck;12;10;5;32;5
2017-03;0087742320;Saint-Jean-de-Maurienne Arvan;29;4;2;85;50
2017-03;0087713347;Auxonne;0;0;0;2;2
2017-03;0087487249;Bressuire;0;1;0;1;0
2017-03;0087613000;Cahors;13;9;1;79;56
2017-03;0087575142;Châtellerault;13;13;0;68;42
2017-03;0087491449;Cognac;0;2;0;20;18
2017-03;0087747006;Grenoble;322;95;6;625;202
2017-03;0087394171;La Villette Saint-Prest;0;0;0;0;0
2017-03;0087671123;Lannemezan;0;4;0;10;6
2017-03;0087592824;Saint-Yrieix;0;0;0;10;10
2017-03;0087745646;Thonon-les-Bains;5;3;0;20;12
2017-03;0087444372;Trouville - Deauville;14;36;11;104;43
2017-03;0087594499;Tulle;0;0;0;1;1
2017-03;0087611863;Valence d'Agen;0;0;0;2;2
2017-03;0087142109;Lorraine TGV;39;41;2;157;75
2017-03;0087783605;Mende;0;0;0;4;4
2017-03;0087313320;Moreuil;0;0;0;0;0
2017-03;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2017-03;0087743534;Oyonnax;0;0;0;1;1
2017-03;0087694687;Paray-le-Monial;0;0;0;20;20
2017-03;0087543116;Saint-Cyr-en-Val la Source;0;0;0;0;0
2017-03;0087757526;Saint-Raphaël Valescure;40;91;1;216;84
2017-03;0087713677;Seurre;0;8;0;9;1
2017-03;0087761007;Valence;63;38;9;312;202
2017-03;0087381814;Vaux-sur-Seine;0;0;0;0;0
2017-03;0087393009;Versailles Chantiers;16;16;1;77;44
2017-03;0087381079;Bois-Colombes;0;0;0;0;0
2017-03;0087741793;Bourg-Saint-Maurice;2;18;1;38;17
2017-03;0087174003;Châlons-en-Champagne;26;11;1;56;18
2017-03;0087746370;Cluses;12;3;0;20;5
2017-03;0087317065;Étaples - Le Touquet;0;3;0;11;8
2017-03;0087213058;Haguenau;6;8;0;20;6
2017-03;0087396002;Le Mans;235;145;7;867;480
2017-03;0087386425;Maisons-Laffitte;2;0;0;2;0
2017-03;0087381483;Maurecourt;0;0;0;0;0
2017-03;0087184523;Montbéliard;17;4;0;36;15
2017-03;0087611038;Muret;5;1;0;12;6
2017-03;0087686006;Paris Gare de Lyon;973;1803;38;4259;1445
2017-03;0087271007;Paris Nord;538;692;17;2103;856
2017-03;0087473181;Plouaret Trégor;4;17;0;38;17
2017-03;0087172270;Rethel;107;2;0;110;1
2017-03;0087576322;Saint-Amand-Montrond - Orval;3;1;0;7;3
2017-03;0087746479;Saint-Gervais-les-Bains Le Fayet;6;18;4;45;17
2017-03;0087182139;Saint-Louis;5;0;0;11;6
2017-03;0087313882;TGV Haute Picardie;21;36;2;111;52
2017-03;0087734475;Thiers;0;0;0;1;1
2017-03;0087471508;Vitré;8;1;0;38;29
2017-03;0087613661;Viviez - Decazeville;0;0;0;1;1
2017-03;0087271411;Aulnay-sous-Bois;0;0;0;0;0
2017-03;0087345009;Douai;55;15;0;147;77
2017-03;0087394114;Épernon;0;0;0;1;1
2017-03;0087597062;Issoudun;8;2;0;18;8
2017-03;0087271304;La Courneuve - Aubervilliers;0;0;0;0;0
2017-03;0087382218;La Défense;21;0;0;22;1
2017-03;0087381871;La Frette - Montigny;0;0;0;0;0
2017-03;0087381202;Lavilletertre;0;0;0;0;0
2017-03;0087713115;Les Laumes Alésia;0;0;0;0;0
2017-03;0087722025;Lyon Perrache;82;51;3;386;250
2017-03;0087645168;Maurs;0;0;0;0;0
2017-03;0087576116;Mehun-sur-Yèvre;0;0;0;2;2
2017-03;0087783001;Millau;1;5;0;10;4
2017-03;0087753004;Miramas;0;1;0;7;6
2017-03;0087485300;Niort;26;32;3;138;77
2017-03;0087391102;Paris Montparnasse 3 Vaugirard;12;24;5;72;31
2017-03;0087575050;Sainte-Maure - Noyant;0;0;0;0;0
2017-03;0087481838;Savenay;2;1;0;21;18
2017-03;0087755009;Toulon;107;169;7;571;288
2017-03;0087641357;Vallon-en-Sully;0;0;0;0;0
2017-03;0087683219;Villeneuve-sur-Yonne;0;0;0;0;0
2017-03;0087313437;Villers-Bretonneux;0;0;0;0;0
2017-03;0087175042;Bar-le-Duc;4;4;0;31;23
2017-03;0087574160;Beaugency;0;0;0;4;4
2017-03;0087718007;Besançon Viotte;110;16;0;239;113
2017-03;0087781005;Béziers;66;55;1;246;124
2017-03;0087381152;Boissy-l'Aillerie;0;0;0;0;0
2017-03;0087345520;Cambrai;25;2;0;37;10
2017-03;0087615468;Castres;11;2;0;37;24
2017-03;0087182014;Colmar;53;21;0;135;61
2017-03;0087381863;Cormeilles-en-Parisis;0;0;0;4;4
2017-03;0087172130;Givet;0;0;0;0;0
2017-03;0087295063;Hirson;0;1;0;4;3
2017-03;0087755629;Hyères;14;13;0;49;22
2017-03;0087734202;Issoire;10;0;0;27;17
2017-03;0087296012;Laon;17;0;0;51;34
2017-03;0087382457;Louveciennes;0;0;0;0;0
2017-03;0087185249;Lure;1;0;0;3;2
2017-03;0087783282;Marvejols;2;0;0;12;10
2017-03;0087756486;Menton;9;33;0;82;40
2017-03;0087756403;Monaco monte carlo;16;8;1;39;14
2017-03;0087684001;Montargis;0;2;0;11;9
2017-04;0087318964;Avignon TGV;135;334;9;877;399
2017-04;0087696088;Briare;0;2;0;2;0
2017-04;0087575142;Châtellerault;14;31;0;75;30
2017-04;0087613059;Gramat;0;0;0;0;0
2017-04;0087571885;Joué-lès-Tours;0;0;0;0;0
2017-04;0087721431;L'Arbresle;0;0;0;0;0
2017-04;0087271478;Le Blanc-Mesnil;0;0;0;0;0
2017-04;0087611806;L'Isle-Jourdain;1;0;0;3;2
2017-04;0087723197;Lyon Part Dieu;1186;876;36;4357;2259
2017-04;0087734269;Brioude;2;0;0;18;16
2017-04;0087645481;Murat;0;0;0;0;0
2017-04;0087575001;Poitiers;101;145;10;630;374
2017-04;0087317057;Rang-du-Fliers - Verton - Berck;7;8;3;29;11
2017-04;0087734749;Retournac;2;0;0;3;1
2017-04;0087481226;Sainte-Pazanne;2;2;0;16;12
2017-04;0087543165;Salbris;0;2;0;9;7
2017-04;0087276188;Sannois;0;0;0;18;18
2017-04;0087487603;Saumur;11;6;1;60;42
2017-04;0087212225;Saverne;6;3;0;24;15
2017-04;0087683003;Sens;15;7;2;40;16
2017-04;0087271445;Sevran Beaudottes;0;0;0;0;0
2017-04;0087751206;Sisteron;4;0;0;7;3
2017-04;0087381806;Triel-sur-Seine;0;0;0;9;9
2017-04;0087381814;Vaux-sur-Seine;0;0;0;0;0
2017-04;0087382861;Versailles Rive Droite;5;3;1;20;11
2017-04;0087576009;Vierzon;32;23;5;239;179
2017-04;0087382333;Chaville Rive Droite;1;1;1;11;8
2017-04;0087191114;Hagondange;6;0;0;30;24
2017-04;0087386003;La Garenne-Colombes;6;0;0;8;2
2017-04;0087473108;Lamballe;14;11;1;73;47
2017-04;0087718239;Lons-le-Saunier;18;5;4;54;27
2017-04;0087721159;Lyon Saint-Paul;0;0;0;0;0
2017-04;0087271528;Mitry - Claye;0;0;0;0;0
2017-04;0087571794;Port Boulet;0;0;0;2;2
2017-04;0087576272;Saint-Florent-sur-Cher;0;0;0;0;0
2017-04;0087481838;Savenay;15;0;0;32;17
2017-04;0087271429;Sevran - Livry;1;0;0;1;0
2017-04;0087382374;Suresnes Mont Valérien;4;0;0;5;1
2017-04;0087611004;Toulouse Matabiau;427;407;15;2763;1914
2017-04;0087381848;Argenteuil;0;0;0;13;13
2017-04;0087381137;Asnières-sur-Seine;13;0;0;13;0
2017-04;0087574160;Beaugency;1;0;0;5;4
2017-04;0087193250;Béning;0;2;0;4;2
2017-04;0087444877;Cherbourg;41;15;4;84;24
2017-04;0087484303;Cholet;5;6;0;64;53
2017-04;0087641415;Commentry;0;0;0;0;0
2017-04;0087142125;Culmont - Chalindrey;2;4;0;19;13
2017-04;0087144006;Épinal;29;14;2;129;84
2017-04;0087576876;Gièvres;0;1;0;3;2
2017-04;0087722405;Givors;2;0;0;6;4
2017-04;0087473207;Guingamp;15;35;1;122;71
2017-04;0087473223;Lannion;9;16;0;32;7
2017-04;0087478404;Laval;49;27;2;191;113
2017-04;0087413013;Le Havre;47;24;7;124;46
2017-04;0087192039;Metz;180;85;2;489;222
2017-04;0087742007;Modane;0;3;0;8;5
2017-04;0087684001;Montargis;4;4;2;27;17
2017-04;0087141291;Neufchâteau;1;4;0;21;16
2017-04;0087334482;Neuville Université;0;0;0;0;0
2017-04;0087182238;Altkirch;0;0;0;3;3
2017-04;0087192401;Ars-sur-Moselle;0;0;0;0;0
2017-04;0087545657;Auneau;0;0;0;0;0
2017-04;0087444067;Bayeux;12;9;0;43;22
2017-04;0087673004;Bayonne;29;61;1;243;152
2017-04;0087345520;Cambrai;25;1;0;29;3
2017-04;0087686667;Paris Bercy;85;84;9;390;212
2017-04;0087113001;Paris Est;349;350;14;1187;474
2017-04;0087172270;Rethel;89;1;0;91;1
2017-04;0087485144;Rochefort;17;10;0;50;23
2017-04;0087726000;Saint-Étienne Châteaucreux;86;22;1;342;233
2017-04;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2017-04;0087172007;Charleville-Mézières;43;25;0;113;45
2017-04;0087381087;Colombes;51;0;1;54;2
2017-04;0087775866;Le Grau-du-Roi;1;0;0;1;0
2017-04;0087386664;Les Clairières de Verneuil;0;0;0;0;0
2017-04;0087734871;Massiac - Blesle;0;2;0;15;13
2017-04;0087764001;Montélimar;32;29;4;138;73
2017-04;0087713529;Nuits-Saint-Georges;3;0;0;4;1
2017-04;0087574319;Onzain Chaumont sur Loire;0;0;0;1;1
2017-04;0087547000;Paris Austerlitz;113;310;27;980;530
2017-04;0087384008;Paris Saint-Lazare;405;238;38;1154;473
2017-04;0087734038;Royat - Chamalières;0;0;0;0;0
2017-04;0087743633;Saint-Claude;1;0;0;2;1
2017-04;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2017-04;0087491001;Saintes;11;13;2;120;94
2017-04;0087141044;Toul;4;5;0;56;47
2017-04;0087381236;Trie-Château;0;0;0;0;0
2017-04;0087118000;Troyes;7;9;0;40;24
2017-04;0087317362;Abbeville;5;3;1;22;13
2017-04;0087313098;Ailly-sur-Somme;0;0;0;0;0
2017-04;0087781609;Bédarieux;7;5;0;18;6
2017-04;0087317263;Calais;22;8;4;44;10
2017-04;0087545756;Châteaudun;3;0;0;5;2
2017-04;0087415018;Dieppe;14;8;0;48;26
2017-04;0087478073;Dol;25;6;0;52;21
2017-04;0087193003;Forbach;12;8;0;30;10
2017-04;0087613141;Gourdon;0;2;0;5;3
2017-04;0087597609;Guéret;0;0;0;13;13
2017-04;0087286302;Hazebrouck;25;11;0;62;26
2017-04;0087394254;La Loupe;0;1;0;7;6
2017-04;0087486019;La Roche-sur-Yon;18;25;2;129;84
2017-04;0087481788;Le Croisic;42;33;0;92;17
2017-04;0087486449;Les Sables-d'Olonne;24;23;0;85;38
2017-04;0087381210;Liancourt-Saint-Pierre;0;0;0;0;0
2017-04;0087394130;Maintenon;0;0;0;1;1
2017-04;0087696005;Nevers;51;26;2;203;124
2017-04;0087394296;Nogent-le-Rotrou;0;3;0;13;10
2017-04;0087683318;Saint-Florentin - Vergigny;0;0;0;0;0
2017-04;0087182139;Saint-Louis;11;5;0;21;5
2017-04;0087757526;Saint-Raphaël Valescure;64;153;4;317;96
2017-04;0087381186;Santeuil - Le Perchay;0;0;0;0;0
2017-04;0087763029;Valence TGV Rhône-Alpes Sud;191;193;11;902;507
2017-04;0087393009;Versailles Chantiers;9;19;0;70;42
2017-05;0087677005;Hendaye;25;16;1;77;35
2017-05;0087381582;Limay;0;0;0;0;0
2017-05;0087671339;Lourdes;105;75;5;317;132
2017-05;0087725705;Mâcon Loché TGV;41;21;1;89;26
2017-05;0087191106;Maizières-lès-Metz;0;0;0;0;0
2017-05;0087751321;Manosque - Gréoux-les-Bains;2;3;0;18;13
2017-05;0087182063;Mulhouse;132;46;7;365;180
2017-05;0087481002;Nantes;500;465;19;2187;1203
2017-05;0087334482;Neuville Université;8;0;0;8;0
2017-05;0087411017;Rouen Rive Droite;113;99;24;442;206
2017-05;0087382358;Saint-Cloud;14;1;0;15;0
2017-05;0087751206;Sisteron;3;0;0;3;0
2017-05;0087313882;TGV Haute Picardie;23;46;2;135;64
2017-05;0087543074;Toury;0;1;1;4;2
2017-05;0087381814;Vaux-sur-Seine;0;0;0;0;0
2017-05;0087185009;Vesoul;7;4;0;16;5
2017-05;0087645440;Vic-sur-Cère;2;0;0;6;4
2017-05;0087386052;Achères Grand Cormier;0;0;0;0;0
2017-05;0087192401;Ars-sur-Moselle;0;0;0;0;0
2017-05;0087781609;Bédarieux;5;7;2;30;16
2017-05;0087345520;Cambrai;28;2;1;35;4
2017-05;0087713578;Chagny;0;5;0;51;46
2017-05;0087734004;Clermont-Ferrand;48;55;0;513;410
2017-05;0087381087;Colombes;47;0;1;50;2
2017-05;0087276691;Compiègne;14;5;2;37;16
2017-05;0087381459;Conflans Fin d'Oise;13;0;0;15;2
2017-05;0087271593;Crépy-en-Valois;0;0;0;4;4
2017-05;0087696484;Decize;29;1;1;40;9
2017-05;0087694141;Étang;0;0;0;7;7
2017-05;0087444539;Argentan;6;9;1;33;17
2017-05;0087386730;Aubergenville Élisabethville;0;0;0;0;0
2017-05;0087592485;Bellac;5;1;0;8;2
2017-05;0087734160;Le Cendre - Orcet;0;0;0;5;5
2017-05;0087481788;Le Croisic;49;19;0;89;21
2017-05;0087718544;Le Valdahon;3;0;0;5;2
2017-05;0087473181;Plouaret Trégor;12;29;4;77;32
2017-05;0087571794;Port Boulet;0;0;0;1;1
2017-05;0087571240;Saint-Pierre-des-Corps;238;223;28;1194;705
2017-05;0087271817;Soissons;3;1;0;5;1
2017-05;0087641357;Vallon-en-Sully;0;0;0;0;0
2017-05;0087785006;Cerbère;0;0;0;4;4
2017-05;0087741009;Chambéry - Challes-les-Eaux;109;59;0;336;168
2017-05;0087611616;Foix;4;6;1;23;12
2017-05;0087172130;Givet;2;0;0;2;0
2017-05;0087613141;Gourdon;0;2;0;8;6
2017-05;0087141150;Lunéville;7;0;0;15;8
2017-05;0087721159;Lyon Saint-Paul;0;0;0;0;0
2017-05;0087645481;Murat;0;0;0;0;0
2017-05;0087271007;Paris Nord;752;863;15;2550;920
2017-05;0087742320;Saint-Jean-de-Maurienne Arvan;8;2;0;17;7
2017-05;0087447003;Saint-Lô;14;1;0;32;17
2017-05;0087382341;Sèvres - Ville-d'Avray;0;0;0;1;1
2017-05;0087763029;Valence TGV Rhône-Alpes Sud;199;211;4;925;511
2017-05;0087382267;Vaucresson;4;0;0;4;0
2017-05;0087386649;Villennes-sur-Seine;0;0;0;0;0
2017-05;0087781278;Agde;31;46;0;152;75
2017-05;0087381152;Boissy-l'Aillerie;0;0;0;0;0
2017-05;0087394452;Brou;0;0;0;0;0
2017-05;0087281071;Calais - Fréthun;17;16;0;44;11
2017-05;0087172007;Charleville-Mézières;55;20;1;125;49
2017-05;0087175257;Commercy;1;0;0;1;0
2017-05;0087345009;Douai;36;20;4;117;57
2017-05;0087381848;Argenteuil;1;0;0;15;14
2017-05;0087673004;Bayonne;43;40;6;223;134
2017-05;0087781005;Béziers;66;89;7;317;155
2017-05;0087741793;Bourg-Saint-Maurice;0;2;0;3;1
2017-05;0087696088;Briare;0;0;0;0;0
2017-05;0087594002;Brive-la-Gaillarde;26;77;1;261;157
2017-05;0087394288;Condé-sur-Huisne;0;0;0;0;0
2017-05;0087393488;Dreux;1;0;0;4;3
2017-05;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2017-05;0087193003;Forbach;14;5;0;35;16
2017-05;0087684290;Gien;0;0;2;11;9
2017-05;0087381558;Juziers;0;0;0;1;1
2017-05;0087382218;La Défense;46;1;0;54;7
2017-05;0087571828;Langeais;0;0;0;11;11
2017-05;0087413013;Le Havre;54;32;2;146;58
2017-05;0087381095;Le Stade;0;0;0;0;0
2017-05;0087345025;Lens;12;7;0;32;13
2017-05;0087713115;Les Laumes Alésia;0;0;0;7;7
2017-05;0087756486;Menton;16;29;2;73;26
2017-05;0087775007;Nîmes;150;170;8;866;538
2017-05;0087743534;Oyonnax;3;0;0;5;2
2017-05;0087686667;Paris Bercy;40;74;5;318;199
2017-05;0087677120;Saint-Jean-de-Luz - Ciboure;34;25;1;97;37
2017-05;0087487603;Saumur;21;19;0;100;60
2017-05;0087382374;Suresnes Mont Valérien;5;0;0;5;0
2017-05;0087755009;Toulon;162;292;10;869;405
2017-05;0087476606;Vannes;57;54;7;213;95
2017-05;0087386656;Vernouillet - Verneuil;0;0;0;1;1
2017-05;0087319012;Aix-en-Provence TGV;138;228;8;661;287
2017-05;0087743716;Ambérieu-en-Bugey;10;1;0;47;36
2017-05;0087597120;Argenton-sur-Creuse;2;3;0;16;11
2017-05;0087734251;Arvant;0;0;0;11;11
2017-05;0087734269;Brioude;1;0;0;23;22
2017-05;0087615625;Carmaux;4;2;0;15;9
2017-05;0087415018;Dieppe;16;9;6;53;22
2017-05;0087386763;Épône - Mézières;0;0;0;0;0
2017-05;0087271478;Le Blanc-Mesnil;1;0;0;1;0
2017-05;0087382366;Le Val d'Or;2;0;0;2;0
